time,open,high,low,close,volume
2026-02-19T10:20:00Z,49494.635,49495.135,49467.635,49481.635,768.0
2026-02-19T10:25:00Z,49481.635,49492.635,49466.635,49468.635,754.0
2026-02-19T10:30:00Z,49468.635,49487.135,49458.635,49487.135,893.0
2026-02-19T10:35:00Z,49487.135,49490.635,49459.135,49479.635,935.0
2026-02-19T10:40:00Z,49479.635,49493.135,49472.635,49486.635,668.0
2026-02-19T10:45:00Z,49486.635,49500.135,49478.635,49480.135,831.0
2026-02-19T10:50:00Z,49480.135,49483.135,49463.135,49476.135,676.0
2026-02-19T10:55:00Z,49476.135,49483.135,49468.135,49481.635,619.0
2026-02-19T11:00:00Z,49481.635,49484.635,49462.635,49476.635,761.0
2026-02-19T11:05:00Z,49476.635,49496.635,49473.635,49494.635,776.0
2026-02-19T11:10:00Z,49494.635,49511.145,49489.135,49496.135,590.0
2026-02-19T11:15:00Z,49496.135,49504.145,49481.135,49491.635,515.0
2026-02-19T11:20:00Z,49491.635,49510.645,49491.135,49510.645,476.0
2026-02-19T11:25:00Z,49510.645,49520.145,49505.645,49507.645,471.0
2026-02-19T11:30:00Z,49507.645,49524.645,49507.645,49517.145,496.0
2026-02-19T11:35:00Z,49517.145,49517.145,49500.635,49503.145,442.0
2026-02-19T11:40:00Z,49503.145,49517.645,49501.145,49507.645,403.0
2026-02-19T11:45:00Z,49507.645,49521.145,49507.145,49515.645,394.0
2026-02-19T11:50:00Z,49515.645,49516.145,49483.635,49504.645,723.0
2026-02-19T11:55:00Z,49504.645,49528.145,49498.635,49522.645,684.0
2026-02-19T12:00:00Z,49522.645,49527.645,49460.135,49494.135,2134.0
2026-02-19T12:05:00Z,49494.135,49516.645,49493.635,49515.145,952.0
2026-02-19T12:10:00Z,49515.145,49532.145,49511.145,49525.145,791.0
2026-02-19T12:15:00Z,49525.145,49540.145,49521.145,49533.145,727.0
2026-02-19T12:20:00Z,49533.145,49548.145,49528.145,49546.645,609.0
2026-02-19T12:25:00Z,49546.645,49571.646,49546.145,49554.146,957.0
2026-02-19T12:30:00Z,49554.146,49554.146,49538.145,49544.145,720.0
2026-02-19T12:35:00Z,49544.145,49555.146,49529.145,49554.146,701.0
2026-02-19T12:40:00Z,49554.146,49577.146,49550.145,49570.146,743.0
2026-02-19T12:45:00Z,49570.146,49573.146,49557.646,49569.146,537.0
2026-02-19T12:50:00Z,49569.146,49570.146,49542.645,49545.645,683.0
2026-02-19T12:55:00Z,49545.645,49556.146,49543.145,49550.145,638.0
2026-02-19T13:00:00Z,49550.145,49555.646,49529.645,49535.145,896.0
2026-02-19T13:05:00Z,49535.145,49538.145,49519.145,49525.145,889.0
2026-02-19T13:10:00Z,49525.145,49540.645,49521.145,49531.145,834.0
2026-02-19T13:15:00Z,49531.145,49538.145,49517.645,49526.645,932.0
2026-02-19T13:20:00Z,49526.645,49532.145,49488.635,49489.135,1035.0
2026-02-19T13:25:00Z,49489.135,49498.635,49479.635,49497.635,1210.0
2026-02-19T13:30:00Z,49497.635,49511.645,49459.135,49494.135,1675.0
2026-02-19T13:35:00Z,49494.135,49540.645,49492.635,49519.145,1661.0
2026-02-19T13:40:00Z,49519.145,49533.145,49504.145,49506.145,1447.0
2026-02-19T13:45:00Z,49506.145,49510.145,49493.135,49502.145,1204.0
2026-02-19T13:50:00Z,49502.145,49529.645,49498.635,49514.145,920.0
2026-02-19T13:55:00Z,49514.145,49516.145,49487.635,49489.635,742.0
2026-02-19T14:00:00Z,49489.635,49502.145,49477.635,49481.135,1073.0
2026-02-19T14:05:00Z,49481.135,49485.135,49473.135,49475.135,1050.0
2026-02-19T14:10:00Z,49475.135,49487.135,49459.635,49484.135,1121.0
2026-02-19T14:15:00Z,49484.135,49505.145,49475.635,49502.145,1215.0
2026-02-19T14:20:00Z,49502.145,49514.645,49490.635,49510.645,802.0
2026-02-19T14:25:00Z,49510.645,49518.645,49488.635,49514.645,1630.0
2026-02-19T14:30:00Z,49514.645,49562.886,49384.374,49439.874,18274.0
2026-02-19T14:35:00Z,49439.874,49452.375,49343.373,49404.874,12710.0
2026-02-19T14:40:00Z,49404.874,49523.885,49355.374,49520.885,14135.0
2026-02-19T14:45:00Z,49520.885,49532.385,49426.874,49439.874,15847.0
2026-02-19T14:50:00Z,49439.874,49505.385,49425.874,49491.875,11946.0
2026-02-19T14:55:00Z,49491.875,49555.886,49465.875,49482.375,7538.0
2026-02-19T15:00:00Z,49482.375,49549.885,49442.874,49497.875,9934.0
2026-02-19T15:05:00Z,49497.875,49509.885,49391.874,49395.874,10240.0
2026-02-19T15:10:00Z,49395.874,49452.875,49394.874,49427.874,10390.0
2026-02-19T15:15:00Z,49427.874,49517.885,49423.874,49494.375,11120.0
2026-02-19T15:20:00Z,49494.375,49563.886,49481.875,49561.386,8233.0
2026-02-19T15:25:00Z,49561.386,49562.886,49463.375,49467.875,7578.0
2026-02-19T15:30:00Z,49467.875,49590.386,49453.875,49588.886,7892.0
2026-02-19T15:35:00Z,49588.886,49611.386,49575.886,49582.886,6491.0
2026-02-19T15:40:00Z,49582.886,49612.386,49570.886,49585.886,5452.0
2026-02-19T15:45:00Z,49585.886,49605.886,49547.885,49566.886,5440.0
2026-02-19T15:50:00Z,49566.886,49576.886,49472.875,49473.875,6633.0
2026-02-19T15:55:00Z,49473.875,49545.885,49471.875,49529.885,5577.0
2026-02-19T16:00:00Z,49529.885,49543.885,49464.875,49480.875,5300.0
2026-02-19T16:05:00Z,49480.875,49491.875,49435.874,49486.875,5067.0
2026-02-19T16:10:00Z,49486.875,49491.875,49438.874,49468.875,4667.0
2026-02-19T16:15:00Z,49468.875,49527.885,49464.375,49519.885,4185.0
2026-02-19T16:20:00Z,49519.885,49530.885,49475.375,49486.875,3893.0
2026-02-19T16:25:00Z,49486.875,49496.875,49392.874,49400.874,4435.0
2026-02-19T16:30:00Z,49400.874,49482.375,49400.874,49475.375,5180.0
2026-02-19T16:35:00Z,49475.375,49477.375,49430.374,49439.374,4213.0
2026-02-19T16:40:00Z,49439.374,49448.374,49376.374,49381.374,4214.0
2026-02-19T16:45:00Z,49381.374,49408.374,49333.373,49351.874,5201.0
2026-02-19T16:50:00Z,49351.874,49407.874,49316.373,49402.874,5727.0
2026-02-19T16:55:00Z,49402.874,49408.874,49356.874,49379.874,4840.0
2026-02-19T17:00:00Z,49379.874,49390.374,49309.373,49316.373,5072.0
2026-02-19T17:05:00Z,49316.373,49343.873,49291.873,49317.873,4917.0
2026-02-19T17:10:00Z,49317.873,49373.874,49311.873,49365.874,4182.0
2026-02-19T17:15:00Z,49365.874,49418.874,49350.874,49409.874,4491.0
2026-02-19T17:20:00Z,49409.874,49464.875,49392.374,49446.374,4168.0
2026-02-19T17:25:00Z,49446.374,49449.874,49394.374,49409.374,4700.0
2026-02-19T17:30:00Z,49409.374,49424.374,49386.874,49397.374,3705.0
2026-02-19T17:35:00Z,49397.374,49414.874,49371.374,49394.874,3876.0
2026-02-19T17:40:00Z,49394.874,49429.374,49387.874,49395.874,3556.0
2026-02-19T17:45:00Z,49395.874,49399.374,49298.873,49316.873,4705.0
2026-02-19T17:50:00Z,49316.873,49352.874,49277.873,49311.873,5000.0
2026-02-19T17:55:00Z,49311.873,49344.873,49269.873,49292.873,4729.0
2026-02-19T18:00:00Z,49292.873,49292.873,49244.372,49245.872,3971.0
2026-02-19T18:05:00Z,49245.872,49281.373,49240.872,49276.373,3959.0
2026-02-19T18:10:00Z,49276.373,49323.873,49258.873,49314.373,3486.0
2026-02-19T18:15:00Z,49314.373,49315.873,49228.872,49231.372,3439.0
2026-02-19T18:20:00Z,49231.372,49261.373,49197.372,49255.873,4004.0
2026-02-19T18:25:00Z,49255.873,49281.873,49223.872,49241.872,3395.0
2026-02-19T18:30:00Z,49241.872,49272.873,49219.372,49229.372,3425.0
2026-02-19T18:35:00Z,49229.372,49262.873,49223.372,49258.873,2822.0
2026-02-19T18:40:00Z,49258.873,49289.373,49244.872,49286.373,2858.0
2026-02-19T18:45:00Z,49286.373,49339.373,49284.873,49328.873,2911.0
2026-02-19T18:50:00Z,49328.873,49342.873,49299.373,49317.873,3040.0
2026-02-19T18:55:00Z,49317.873,49354.874,49302.873,49343.873,2804.0
2026-02-19T19:00:00Z,49343.873,49362.874,49334.373,49357.374,3128.0
2026-02-19T19:05:00Z,49357.374,49392.874,49349.873,49389.874,2506.0
2026-02-19T19:10:00Z,49389.874,49392.374,49343.873,49359.874,3456.0
2026-02-19T19:15:00Z,49359.874,49382.374,49349.373,49377.374,2566.0
2026-02-19T19:20:00Z,49377.374,49384.374,49348.373,49370.874,2286.0
2026-02-19T19:25:00Z,49370.874,49373.374,49320.873,49338.373,2896.0
2026-02-19T19:30:00Z,49338.373,49348.373,49319.873,49338.373,3059.0
2026-02-19T19:35:00Z,49338.373,49340.873,49237.872,49240.872,3447.0
2026-02-19T19:40:00Z,49240.872,49281.873,49228.872,49276.873,4166.0
2026-02-19T19:45:00Z,49276.873,49292.373,49258.873,49284.373,3377.0
2026-02-19T19:50:00Z,49284.373,49305.373,49257.873,49271.873,3593.0
2026-02-19T19:55:00Z,49271.873,49293.373,49266.873,49272.873,2998.0
2026-02-19T20:00:00Z,49272.873,49340.873,49271.873,49336.873,2874.0
2026-02-19T20:05:00Z,49336.873,49355.374,49326.373,49342.873,2689.0
2026-02-19T20:10:00Z,49342.873,49366.374,49325.373,49363.374,2489.0
2026-02-19T20:15:00Z,49363.374,49368.874,49320.873,49356.874,2776.0
2026-02-19T20:20:00Z,49356.874,49362.874,49324.873,49330.873,2821.0
2026-02-19T20:25:00Z,49330.873,49344.873,49320.873,49335.873,2541.0
2026-02-19T20:30:00Z,49335.873,49373.874,49330.873,49347.873,2656.0
2026-02-19T20:35:00Z,49347.873,49356.874,49326.373,49345.873,2373.0
2026-02-19T20:40:00Z,49345.873,49354.874,49323.373,49352.874,2459.0
2026-02-19T20:45:00Z,49352.874,49396.874,49345.873,49384.374,2528.0
2026-02-19T20:50:00Z,49384.374,49391.374,49344.873,49377.874,3356.0
2026-02-19T20:55:00Z,49377.874,49404.374,49356.374,49401.874,2916.0
2026-02-19T21:00:00Z,49401.874,49407.134,49373.634,49394.134,1160.0
2026-02-19T21:05:00Z,49394.134,49405.134,49384.134,49396.134,496.0
2026-02-19T21:10:00Z,49396.134,49400.634,49387.134,49397.634,465.0
2026-02-19T21:15:00Z,49397.634,49408.134,49394.634,49397.634,233.0
2026-02-19T21:20:00Z,49397.634,49432.634,49374.634,49403.634,811.0
2026-02-19T21:25:00Z,49403.634,49416.134,49401.134,49405.134,397.0
2026-02-19T21:30:00Z,49405.134,49406.134,49382.134,49385.134,336.0
2026-02-19T21:35:00Z,49385.134,49393.634,49381.634,49391.134,260.0
2026-02-19T21:40:00Z,49391.134,49391.134,49366.134,49368.634,295.0
2026-02-19T21:45:00Z,49368.634,49371.634,49360.634,49366.134,260.0
2026-02-19T21:50:00Z,49366.134,49372.634,49362.634,49367.634,235.0
2026-02-19T21:55:00Z,49367.634,49370.634,49356.634,49361.274,317.0
2026-02-19T23:00:00Z,49361.274,49394.134,49361.274,49392.634,538.0
2026-02-19T23:05:00Z,49392.634,49402.634,49385.634,49389.634,453.0
2026-02-19T23:10:00Z,49389.634,49394.134,49376.634,49390.134,326.0
2026-02-19T23:15:00Z,49390.134,49399.634,49390.134,49398.134,273.0
2026-02-19T23:20:00Z,49398.134,49399.634,49395.134,49399.134,120.0
2026-02-19T23:25:00Z,49399.134,49413.134,49399.134,49404.634,169.0
2026-02-19T23:30:00Z,49404.634,49421.634,49404.634,49419.634,226.0
2026-02-19T23:35:00Z,49419.634,49427.134,49415.634,49418.134,273.0
2026-02-19T23:40:00Z,49418.134,49420.634,49412.634,49413.634,99.0
2026-02-19T23:45:00Z,49413.634,49422.134,49411.634,49419.634,262.0
2026-02-19T23:50:00Z,49419.634,49420.134,49400.634,49405.634,177.0
2026-02-19T23:55:00Z,49405.634,49413.634,49405.134,49410.134,189.0
2026-02-20T00:00:00Z,49410.134,49417.134,49388.634,49409.134,662.0
2026-02-20T00:05:00Z,49409.134,49416.134,49404.634,49408.134,361.0
2026-02-20T00:10:00Z,49408.134,49423.634,49406.634,49414.134,533.0
2026-02-20T00:15:00Z,49414.134,49418.634,49397.134,49400.134,461.0
2026-02-20T00:20:00Z,49400.134,49400.134,49386.134,49393.134,502.0
2026-02-20T00:25:00Z,49393.134,49417.134,49393.134,49412.634,423.0
2026-02-20T00:30:00Z,49412.634,49429.134,49412.634,49425.634,425.0
2026-02-20T00:35:00Z,49425.634,49428.634,49416.134,49428.134,256.0
2026-02-20T00:40:00Z,49428.134,49437.134,49425.134,49434.134,161.0
2026-02-20T00:45:00Z,49434.134,49440.634,49433.134,49434.134,147.0
2026-02-20T00:50:00Z,49434.134,49435.134,49429.134,49435.134,145.0
2026-02-20T00:55:00Z,49435.134,49439.134,49431.634,49435.134,152.0
2026-02-20T01:00:00Z,49435.134,49443.634,49432.134,49437.134,314.0
2026-02-20T01:05:00Z,49437.134,49451.135,49435.134,49447.134,268.0
2026-02-20T01:10:00Z,49447.134,49471.135,49446.134,49463.635,349.0
2026-02-20T01:15:00Z,49463.635,49463.635,49443.134,49451.135,483.0
2026-02-20T01:20:00Z,49451.135,49455.135,49445.134,49450.134,326.0
2026-02-20T01:25:00Z,49450.134,49456.135,49444.134,49455.135,278.0
2026-02-20T01:30:00Z,49455.135,49455.135,49447.134,49449.134,384.0
2026-02-20T01:35:00Z,49449.134,49453.635,49445.634,49452.135,235.0
2026-02-20T01:40:00Z,49452.135,49452.135,49439.634,49445.134,355.0
2026-02-20T01:45:00Z,49445.134,49445.634,49438.634,49441.634,243.0
2026-02-20T01:50:00Z,49441.634,49445.634,49432.634,49441.634,288.0
2026-02-20T01:55:00Z,49441.634,49448.134,49439.134,49442.134,286.0
2026-02-20T02:00:00Z,49442.134,49463.635,49442.134,49462.135,417.0
2026-02-20T02:05:00Z,49462.135,49472.635,49459.135,49465.135,439.0
2026-02-20T02:10:00Z,49465.135,49466.135,49442.134,49445.634,533.0
2026-02-20T02:15:00Z,49445.634,49450.134,49438.134,49442.134,482.0
2026-02-20T02:20:00Z,49442.134,49446.134,49434.634,49442.634,328.0
2026-02-20T02:25:00Z,49442.634,49443.134,49432.134,49435.134,330.0
2026-02-20T02:30:00Z,49435.134,49445.634,49435.134,49440.134,277.0
2026-02-20T02:35:00Z,49440.134,49451.635,49439.134,49447.134,277.0
2026-02-20T02:40:00Z,49447.134,49450.134,49439.634,49440.634,284.0
2026-02-20T02:45:00Z,49440.634,49443.134,49429.134,49439.134,403.0
2026-02-20T02:50:00Z,49439.134,49447.134,49436.134,49445.134,245.0
2026-02-20T02:55:00Z,49445.134,49457.135,49444.134,49457.135,190.0
2026-02-20T03:00:00Z,49457.135,49467.135,49455.135,49463.135,294.0
2026-02-20T03:05:00Z,49463.135,49464.135,49453.135,49459.135,246.0
2026-02-20T03:10:00Z,49459.135,49464.135,49459.135,49460.135,187.0
2026-02-20T03:15:00Z,49460.135,49463.135,49456.635,49460.635,180.0
2026-02-20T03:20:00Z,49460.635,49462.635,49457.135,49458.135,118.0
2026-02-20T03:25:00Z,49458.135,49458.635,49451.635,49453.635,149.0
2026-02-20T03:30:00Z,49453.635,49457.135,49450.134,49456.135,243.0
2026-02-20T03:35:00Z,49456.135,49458.135,49448.134,49450.635,140.0
2026-02-20T03:40:00Z,49450.635,49451.135,49443.634,49446.134,185.0
2026-02-20T03:45:00Z,49446.134,49455.135,49444.134,49454.135,177.0
2026-02-20T03:50:00Z,49454.135,49457.135,49448.134,49452.135,141.0
2026-02-20T03:55:00Z,49452.135,49453.135,49447.134,49448.134,170.0
2026-02-20T04:00:00Z,49448.134,49455.135,49445.134,49453.135,206.0
2026-02-20T04:05:00Z,49453.135,49465.135,49453.135,49463.135,205.0
2026-02-20T04:10:00Z,49463.135,49469.135,49460.135,49467.635,160.0
2026-02-20T04:15:00Z,49467.635,49470.135,49456.135,49457.135,270.0
2026-02-20T04:20:00Z,49457.135,49462.135,49453.135,49462.135,163.0
2026-02-20T04:25:00Z,49462.135,49465.635,49461.135,49463.135,89.0
2026-02-20T04:30:00Z,49463.135,49466.135,49462.135,49462.135,125.0
2026-02-20T04:35:00Z,49462.135,49463.135,49459.135,49459.135,119.0
2026-02-20T04:40:00Z,49459.135,49465.635,49459.135,49465.635,115.0
2026-02-20T04:45:00Z,49465.635,49469.135,49461.635,49463.135,138.0
2026-02-20T04:50:00Z,49463.135,49466.635,49460.635,49463.135,103.0
2026-02-20T04:55:00Z,49463.135,49465.635,49459.635,49462.135,119.0
2026-02-20T05:00:00Z,49462.135,49481.135,49462.135,49477.635,251.0
2026-02-20T05:05:00Z,49477.635,49480.635,49467.135,49475.135,240.0
2026-02-20T05:10:00Z,49475.135,49475.135,49463.135,49464.135,168.0
2026-02-20T05:15:00Z,49464.135,49467.635,49462.135,49467.135,163.0
2026-02-20T05:20:00Z,49467.135,49482.635,49467.135,49481.135,197.0
2026-02-20T05:25:00Z,49481.135,49484.635,49480.135,49483.135,163.0
2026-02-20T05:30:00Z,49483.135,49497.635,49483.135,49496.135,231.0
2026-02-20T05:35:00Z,49496.135,49498.135,49480.635,49481.135,254.0
2026-02-20T05:40:00Z,49481.135,49482.135,49471.135,49480.135,202.0
2026-02-20T05:45:00Z,49480.135,49483.135,49475.135,49482.135,165.0
2026-02-20T05:50:00Z,49482.135,49489.635,49481.635,49487.135,183.0
2026-02-20T05:55:00Z,49487.135,49495.135,49486.135,49494.135,159.0
2026-02-20T06:00:00Z,49494.135,49496.135,49486.135,49491.135,178.0
2026-02-20T06:05:00Z,49491.135,49497.135,49490.135,49496.135,154.0
2026-02-20T06:10:00Z,49496.135,49507.145,49495.135,49506.145,234.0
2026-02-20T06:15:00Z,49506.145,49508.145,49501.145,49507.145,194.0
2026-02-20T06:20:00Z,49507.145,49507.645,49499.135,49501.145,203.0
2026-02-20T06:25:00Z,49501.145,49505.145,49494.635,49497.135,139.0
2026-02-20T06:30:00Z,49497.135,49502.145,49484.135,49484.135,352.0
2026-02-20T06:35:00Z,49484.135,49495.135,49480.135,49488.135,244.0
2026-02-20T06:40:00Z,49488.135,49492.135,49485.635,49490.635,170.0
2026-02-20T06:45:00Z,49490.635,49493.135,49485.635,49486.135,144.0
2026-02-20T06:50:00Z,49486.135,49490.635,49478.135,49489.135,165.0
2026-02-20T06:55:00Z,49489.135,49490.635,49486.135,49489.635,133.0
2026-02-20T07:00:00Z,49489.635,49493.145,49479.145,49484.645,373.0
2026-02-20T07:05:00Z,49484.645,49493.645,49481.645,49487.645,241.0
2026-02-20T07:10:00Z,49487.645,49489.645,49481.645,49487.645,178.0
2026-02-20T07:15:00Z,49487.645,49489.645,49481.645,49481.645,188.0
2026-02-20T07:20:00Z,49481.645,49484.145,49475.145,49483.145,238.0
2026-02-20T07:25:00Z,49483.145,49486.645,49472.645,49473.645,229.0
2026-02-20T07:30:00Z,49473.645,49484.645,49470.645,49481.645,262.0
2026-02-20T07:35:00Z,49481.645,49483.145,49467.645,49468.645,257.0
2026-02-20T07:40:00Z,49468.645,49475.645,49462.645,49474.145,344.0
2026-02-20T07:45:00Z,49474.145,49477.645,49463.645,49466.645,243.0
2026-02-20T07:50:00Z,49466.645,49472.645,49453.645,49454.145,328.0
2026-02-20T07:55:00Z,49454.145,49471.645,49452.645,49471.645,383.0
2026-02-20T08:00:00Z,49471.645,49487.645,49468.645,49479.145,1020.0
2026-02-20T08:05:00Z,49479.145,49488.645,49452.145,49452.645,826.0
2026-02-20T08:10:00Z,49452.645,49478.645,49452.645,49470.145,687.0
2026-02-20T08:15:00Z,49470.145,49482.645,49465.645,49481.645,621.0
2026-02-20T08:20:00Z,49481.645,49484.645,49450.645,49463.645,706.0
2026-02-20T08:25:00Z,49463.645,49487.145,49463.645,49485.645,541.0
2026-02-20T08:30:00Z,49485.645,49490.145,49458.645,49458.645,794.0
2026-02-20T08:35:00Z,49458.645,49480.645,49455.645,49474.645,654.0
2026-02-20T08:40:00Z,49474.645,49481.645,49472.145,49480.645,504.0
2026-02-20T08:45:00Z,49480.645,49495.645,49476.645,49495.645,447.0
2026-02-20T08:50:00Z,49495.645,49509.155,49491.145,49504.655,454.0
2026-02-20T08:55:00Z,49504.655,49512.655,49498.645,49503.655,377.0
2026-02-20T09:00:00Z,49503.655,49517.655,49501.655,49514.655,716.0
2026-02-20T09:05:00Z,49514.655,49524.655,49504.655,49517.655,562.0
2026-02-20T09:10:00Z,49517.655,49520.655,49508.155,49520.155,394.0
2026-02-20T09:15:00Z,49520.155,49548.655,49516.655,49537.655,606.0
2026-02-20T09:20:00Z,49537.655,49539.655,49527.155,49532.655,476.0
2026-02-20T09:25:00Z,49532.655,49533.655,49511.655,49516.655,346.0
2026-02-20T09:30:00Z,49516.655,49517.155,49502.655,49512.655,509.0
2026-02-20T09:35:00Z,49512.655,49514.655,49490.645,49496.645,548.0
2026-02-20T09:40:00Z,49496.645,49501.655,49491.145,49497.645,400.0
2026-02-20T09:45:00Z,49497.645,49503.655,49478.145,49479.645,503.0
2026-02-20T09:50:00Z,49479.645,49483.645,49468.645,49474.645,468.0
2026-02-20T09:55:00Z,49474.645,49475.645,49462.645,49467.645,438.0
2026-02-20T10:00:00Z,49467.645,49473.645,49454.145,49464.645,493.0
2026-02-20T10:05:00Z,49464.645,49479.645,49460.645,49477.645,420.0
2026-02-20T10:10:00Z,49477.645,49482.645,49468.645,49475.645,558.0
2026-02-20T10:15:00Z,49475.645,49482.645,49472.645,49478.645,374.0
2026-02-20T10:20:00Z,49478.645,49480.145,49453.145,49460.645,386.0
2026-02-20T10:25:00Z,49460.645,49463.645,49455.645,49457.145,414.0
2026-02-20T10:30:00Z,49457.145,49461.645,49445.144,49445.644,381.0
2026-02-20T10:35:00Z,49445.644,49465.645,49444.644,49461.645,404.0
2026-02-20T10:40:00Z,49461.645,49462.645,49440.644,49445.144,380.0
2026-02-20T10:45:00Z,49445.144,49449.644,49438.644,49445.644,496.0
2026-02-20T10:50:00Z,49445.644,49449.644,49431.644,49435.644,741.0
2026-02-20T10:55:00Z,49435.644,49440.644,49405.144,49405.644,756.0
2026-02-20T11:00:00Z,49405.644,49406.144,49337.643,49345.643,1704.0
2026-02-20T11:05:00Z,49345.643,49372.144,49342.643,49369.644,1477.0
2026-02-20T11:10:00Z,49369.644,49376.644,49363.644,49372.144,858.0
2026-02-20T11:15:00Z,49372.144,49381.644,49356.644,49356.644,675.0
2026-02-20T11:20:00Z,49356.644,49372.644,49352.144,49369.144,926.0
2026-02-20T11:25:00Z,49369.144,49388.644,49369.144,49378.644,560.0
2026-02-20T11:30:00Z,49378.644,49393.144,49374.144,49388.644,507.0
2026-02-20T11:35:00Z,49388.644,49396.644,49374.644,49376.644,662.0
2026-02-20T11:40:00Z,49376.644,49383.644,49363.644,49381.644,758.0
2026-02-20T11:45:00Z,49381.644,49385.144,49359.144,49361.644,768.0
2026-02-20T11:50:00Z,49361.644,49367.144,49352.644,49360.644,978.0
2026-02-20T11:55:00Z,49360.644,49360.644,49337.643,49347.643,1020.0
2026-02-20T12:00:00Z,49347.643,49354.144,49320.643,49342.643,1603.0
2026-02-20T12:05:00Z,49342.643,49353.644,49338.643,49348.643,956.0
2026-02-20T12:10:00Z,49348.643,49358.144,49339.643,49354.644,644.0
2026-02-20T12:15:00Z,49354.644,49369.644,49315.643,49317.643,923.0
2026-02-20T12:20:00Z,49317.643,49333.143,49308.643,49329.643,1221.0
2026-02-20T12:25:00Z,49329.643,49335.643,49321.643,49323.143,754.0
2026-02-20T12:30:00Z,49323.143,49336.643,49312.143,49322.643,1072.0
2026-02-20T12:35:00Z,49322.643,49340.643,49316.643,49323.143,949.0
2026-02-20T12:40:00Z,49323.143,49327.643,49313.643,49317.643,913.0
2026-02-20T12:45:00Z,49317.643,49319.643,49297.643,49306.643,864.0
2026-02-20T12:50:00Z,49306.643,49328.643,49301.643,49319.143,1078.0
2026-02-20T12:55:00Z,49319.143,49338.643,49316.643,49338.143,631.0
2026-02-20T13:00:00Z,49338.143,49342.643,49329.643,49336.643,712.0
2026-02-20T13:05:00Z,49336.643,49347.643,49331.643,49345.643,575.0
2026-02-20T13:10:00Z,49345.643,49353.144,49341.643,49351.144,536.0
2026-02-20T13:15:00Z,49351.144,49388.144,49351.144,49383.644,857.0
2026-02-20T13:20:00Z,49383.644,49385.144,49355.644,49355.644,526.0
2026-02-20T13:25:00Z,49355.644,49399.144,49353.644,49386.29,798.0
2026-02-20T13:30:00Z,49386.29,49395.644,49278.643,49302.143,3970.0
2026-02-20T13:35:00Z,49302.143,49322.643,49292.643,49303.643,2679.0
2026-02-20T13:40:00Z,49303.643,49305.643,49274.143,49286.643,2537.0
2026-02-20T13:45:00Z,49286.643,49300.643,49257.643,49260.643,2097.0
2026-02-20T13:50:00Z,49260.643,49299.143,49260.643,49292.643,1607.0
2026-02-20T13:55:00Z,49292.643,49317.643,49287.643,49315.143,1434.0
2026-02-20T14:00:00Z,49314.643,49329.643,49301.643,49306.643,1740.0
2026-02-20T14:05:00Z,49306.643,49310.643,49284.143,49284.643,1447.0
2026-02-20T14:10:00Z,49284.643,49287.643,49264.143,49274.643,1537.0
2026-02-20T14:15:00Z,49274.643,49277.143,49232.642,49232.642,1841.0
2026-02-20T14:20:00Z,49232.642,49265.643,49232.642,49248.642,1924.0
2026-02-20T14:25:00Z,49248.642,49274.643,49241.142,49267.643,2837.0
2026-02-20T14:30:00Z,49267.643,49299.89,49173.39,49220.39,23714.0
2026-02-20T14:35:00Z,49220.39,49282.39,49193.39,49241.39,16342.0
2026-02-20T14:40:00Z,49241.39,49264.39,49148.89,49238.39,11270.0
2026-02-20T14:45:00Z,49238.39,49258.39,49180.89,49189.39,8653.0
2026-02-20T14:50:00Z,49189.39,49279.39,49180.39,49259.89,11310.0
2026-02-20T14:55:00Z,49259.89,49357.89,49237.39,49347.89,7597.0
2026-02-20T15:00:00Z,49347.89,49714.4,49345.89,49556.9,9467.0
2026-02-20T15:05:00Z,49556.9,49556.9,49381.89,49540.9,14100.0
2026-02-20T15:10:00Z,49540.9,49612.9,49387.89,49387.89,13611.0
2026-02-20T15:15:00Z,49387.89,49538.9,49312.39,49504.9,13556.0
2026-02-20T15:20:00Z,49504.9,49602.4,49485.89,49560.4,10899.0
2026-02-20T15:25:00Z,49560.4,49594.9,49484.89,49514.4,10677.0
2026-02-20T15:30:00Z,49514.4,49547.9,49409.39,49435.89,11053.0
2026-02-20T15:35:00Z,49435.89,49521.4,49396.39,49502.4,9929.0
2026-02-20T15:40:00Z,49502.4,49523.9,49411.39,49512.9,10775.0
2026-02-20T15:45:00Z,49512.9,49553.4,49469.89,49499.89,8617.0
2026-02-20T15:50:00Z,49499.89,49543.4,49438.89,49527.4,7407.0
2026-02-20T15:55:00Z,49527.4,49551.4,49509.4,49520.4,6962.0
2026-02-20T16:00:00Z,49520.4,49536.4,49462.39,49517.9,7141.0
2026-02-20T16:05:00Z,49517.9,49521.9,49471.89,49485.39,6453.0
2026-02-20T16:10:00Z,49485.39,49541.9,49472.89,49497.39,6508.0
2026-02-20T16:15:00Z,49497.39,49512.9,49429.39,49483.39,8028.0
2026-02-20T16:20:00Z,49483.39,49489.39,49425.89,49443.89,8336.0
2026-02-20T16:25:00Z,49443.89,49449.89,49369.89,49371.89,7340.0
2026-02-20T16:30:00Z,49371.89,49442.39,49349.39,49430.39,8457.0
2026-02-20T16:35:00Z,49430.39,49502.4,49399.39,49500.39,6553.0
2026-02-20T16:40:00Z,49500.39,49543.4,49483.39,49508.4,4960.0
2026-02-20T16:45:00Z,49508.4,49532.4,49494.39,49521.4,4396.0
2026-02-20T16:50:00Z,49521.4,49542.4,49496.39,49527.4,3711.0
